uid,namedLocation,domainID,siteID,plotType,sampleID,sampleCode,collectDate,lmaSampleID,lmaSampleCode,lmaSampleCondition,scanDate,scannedBy,freshMass,ovenStartDate,ovenEndDate,dryMass,weighedBy,scannedLeafNumber,leafArea,percentGreen,leafMassPerArea,dryMassFraction,measuredBy,remarks,dataQF
"77e688b4-744f-4563-b6fb-2c5c6bc5d652","MLBS_010.basePlot.cfc","D07","MLBS","distributed","gv/1/Di3XvGQrtxvgZITVO6hYlYuZLx8r7g8CyuAmZg=","A00000012527","2018-06-26T13:45Z","gv/1/Di3XvGQrtxvgZITVO6hYlYuZLx8wvV5Nf4DBYk=","A00000011753","OK","2018-06-29T15:04Z","agifford@battelleecology.org",4.664,"2018-06-29T15:05Z","2018-07-16T17:40Z",1.860,"lsmith@battelleecology.org",5,13857.4,100,134.2,0.399,"lsmith@battelleecology.org",,
"1acd75a7-d732-4aff-933a-62399ca3bc53","MLBS_010.basePlot.cfc","D07","MLBS","distributed","gv/1/Di3XvFD3Izr4ImFs8zUfeIhClwY/z2dTBo+AKU=","A00000012509","2018-06-26T14:15Z","gv/1/Di3XvFD3Izr4ImFs8zUfeIhClwYNtj9KeeYqyg=","A00000012180","OK","2018-06-29T15:00Z","agifford@battelleecology.org",1.884,"2018-06-29T15:02Z","2018-07-16T17:40Z",0.761,"lsmith@battelleecology.org",7,12777.8,100,59.6,0.404,"lsmith@battelleecology.org",,
"daf7b0c4-b99d-4340-af8c-41a199f40b7d","MLBS_003.basePlot.cfc","D07","MLBS","distributed","gv/1/Di3XvHW5/4uHYOlmUBFRWwoYmpLZaNyYO1O7Jk=","A00000012176","2018-06-26T15:15Z","gv/1/Di3XvHW5/4uHYOlmUBFRWwoYmpLPoMkOO0tvJk=","A00000011634","OK","2018-06-29T14:08Z","agifford@battelleecology.org",2.478,"2018-06-29T14:10Z","2018-07-18T18:25Z",1.044,"lsmith@battelleecology.org",3,3391.7,100,307.8,0.421,"lsmith@battelleecology.org",,
"c08cbd1d-ed8c-434b-a944-ad92ee011867","MLBS_003.basePlot.cfc","D07","MLBS","distributed","gv/1/Di3XvHehpWEgxlzdNrpvifZbD0S0/rg/gndvPI=","A00000012228","2018-06-26T16:00Z","gv/1/Di3XvHehpWEgxlzdNrpvifZbD0SYgmvmNEm3qQ=","A00000011633","OK","2018-06-29T14:11Z","agifford@battelleecology.org",3.126,"2018-06-29T14:13Z","2018-07-18T18:25Z",1.268,"lsmith@battelleecology.org",2,3049.8,100,415.8,0.406,"lsmith@battelleecology.org",,
"c69e52eb-c278-4e47-8185-2047e2d6f087","MLBS_003.basePlot.cfc","D07","MLBS","distributed","gv/1/Di3XvHehpWEgxlzdG2sOQ6SoM+chK+EhrGMf34=","A00000012516","2018-06-26T17:00Z","gv/1/Di3XvHehpWEgxlzdG2sOQ6SoM+cGwTc8dmg7Xw=","A00000011635","OK","2018-06-29T14:15Z","agifford@battelleecology.org",4.778,"2018-06-29T14:17Z","2018-07-18T18:25Z",1.761,"lsmith@battelleecology.org",3,4398.9,100,400.3,0.369,"lsmith@battelleecology.org",,
"ef199ba0-ce7f-4307-b618-4927832aedd4","MLBS_002.basePlot.cfc","D07","MLBS","distributed","gv/1/Di3XvFHQUg03G1z8aiepKG3SBeboaMOYV0/J6E=","A00000012177","2018-06-26T18:00Z","gv/1/Di3XvFHQUg03G1z8aiepKG3SBeb1sT6uySW7hc=","A00000011631","OK","2018-06-29T13:50Z","agifford@battelleecology.org",2.384,"2018-06-29T13:55Z","2018-07-18T18:30Z",0.972,"lsmith@battelleecology.org",9,4146.3,100,234.4,0.408,"lsmith@battelleecology.org",,
"b3bd66d1-21d4-4672-aee1-8d280193c006","MLBS_002.basePlot.cfc","D07","MLBS","distributed","gv/1/Di3XvGK91WgTxBVo5F5JuaX6eseM3/Tlqd7008=",,"2018-06-26T18:00Z","gv/1/Di3XvGK91WgTxBVo5F5JuaX6eseZ16jZc2eERbOJo+a5jEg6g==","A00000011630","OK","2018-06-29T14:05Z","agifford@battelleecology.org",1.650,"2018-06-29T14:06Z","2018-07-18T18:30Z",0.603,"lsmith@battelleecology.org",9,3053.2,100,197.5,0.365,"lsmith@battelleecology.org",,
"9ae32edd-6ade-488b-9fc6-bcce466e6f9f","MLBS_002.basePlot.cfc","D07","MLBS","distributed","gv/1/Di3XvGK91WgTxBVo+nMQa7ZsC4f20gN9hBtLuo=","A00000012515","2018-06-26T18:45Z","gv/1/Di3XvGK91WgTxBVo+nMQa7ZsC4fW6UIarVOyxyddQjwFVHxvg==","A00000011632","OK","2018-06-29T13:56Z","agifford@battelleecology.org",2.561,"2018-06-29T13:57Z","2018-07-18T18:30Z",1.054,"lsmith@battelleecology.org",9,3526.7,100,298.9,0.412,"lsmith@battelleecology.org",,
"ef618ba9-6857-4f18-a6af-a78379f178e2","MLBS_005.basePlot.cfc","D07","MLBS","distributed","gv/1/Di3XvFEKANMBQRw0h94UiIlL3Z52k2gRUEs5/M=","A00000012194","2018-06-27T13:45Z","gv/1/Di3XvFEKANMBQRw0h94UiIlL3Z57DvfodEis7Y=","A00000011732","OK","2018-06-29T14:19Z","agifford@battelleecology.org",2.708,"2018-06-29T14:23Z","2018-07-18T18:07Z",1.110,"lsmith@battelleecology.org",2,14521.5,100,76.4,0.410,"lsmith@battelleecology.org",,
"b255a81a-0a44-4f0a-a36a-a54ad01be0a0","MLBS_005.basePlot.cfc","D07","MLBS","distributed","gv/1/Di3XvHRDXUacuknY/bk8T+lluwbCiYyNxLIGpk=","A00000012231","2018-06-27T14:20Z","gv/1/Di3XvHRDXUacuknY/bk8T+lluwbSfthPf1YuDg=","A00000011733","OK","2018-06-29T14:24Z","agifford@battelleecology.org",2.500,"2018-06-29T14:31Z","2018-07-18T18:07Z",1.018,"lsmith@battelleecology.org",4,10659.6,100,95.5,0.407,"lsmith@battelleecology.org",,
"feb6e47c-1a7d-42fe-a3b7-3df0941c0fae","MLBS_005.basePlot.cfc","D07","MLBS","distributed","gv/1/Di3XvG2yNIafHW7IJmGdyYS6Eb6OWpJf9ilKGI=","A00000012518","2018-06-27T15:00Z","gv/1/Di3XvG2yNIafHW7IJmGdyYS6Eb6VFuyD7Odo7M=","A00000011734","OK","2018-06-29T14:32Z","agifford@battelleecology.org",4.552,"2018-06-29T14:39Z","2018-07-18T18:07Z",1.810,"lsmith@battelleecology.org",2,16551.1,100,109.4,0.398,"lsmith@battelleecology.org",,
"35bcef4d-c683-4e8f-a293-fabbeddb4db6","MLBS_001.basePlot.cfc","D07","MLBS","distributed","gv/1/Di3XvF3cnDy5BBtPvW1F/VSnN/aCjtRIg6gfYM=","A00000012178","2018-06-27T16:30Z","gv/1/Di3XvF3cnDy5BBtPvW1F/VSnN/aDV7APGZDF8S1BVJeNyk1mw==","A00000011627","OK","2018-06-29T13:30Z","agifford@battelleecology.org",2.007,"2018-06-29T13:34Z","2018-07-18T18:33Z",0.643,"lsmith@battelleecology.org",5,3687.9,100,174.4,0.320,"lsmith@battelleecology.org",,
"d8ca87d1-c973-46ef-ad25-85ead5669aad","MLBS_001.basePlot.cfc","D07","MLBS","distributed","gv/1/Di3XvEFzcDzDUTjHBJMFIYYdhZqvdz2e0WFhIM=","A00000012244","2018-06-27T17:00Z","gv/1/Di3XvEFzcDzDUTjHBJMFIYYdhZqv6q74nh2yGU=","A00000011628","OK","2018-06-29T13:37Z","agifford@battelleecology.org",2.349,"2018-06-29T13:40Z","2018-07-18T18:33Z",0.911,"lsmith@battelleecology.org",4,3689.0,100,246.9,0.388,"lsmith@battelleecology.org",,
"79502523-7a4c-487f-9451-67c8ce5974cc","MLBS_001.basePlot.cfc","D07","MLBS","distributed","gv/1/Di3XvFpXTGDRuAs1IJyD6pGKMzUEEVvcHvNfWE=","A00000012514","2018-06-27T17:20Z","gv/1/Di3XvFpXTGDRuAs1IJyD6pGKMzUVOnpmc6PXWI=","A00000011629","OK","2018-06-29T13:41Z","agifford@battelleecology.org",3.261,"2018-06-29T13:48Z","2018-07-18T18:33Z",1.312,"lsmith@battelleecology.org",3,3431.5,100,382.3,0.402,"lsmith@battelleecology.org",,
