uid,namedLocation,domainID,siteID,plotType,sampleID,sampleCode,collectDate,lmaSampleID,lmaSampleCode,lmaSampleCondition,scanDate,scannedBy,freshMass,ovenStartDate,ovenEndDate,dryMass,weighedBy,scannedLeafNumber,leafArea,percentGreen,leafMassPerArea,dryMassFraction,measuredBy,remarks,dataQF
"960da53f-ecf4-4cdd-b67d-2bc8a6e119ee","GUAN_043.basePlot.cfc","D04","GUAN","tower","xIqeKa1cF5zi5fI3F8z9YZz4D4/4pdVVrIuoCA+G6II=","A00000007266","2018-04-25T13:53Z","xIqeKa1cF5zi5fI3F8z9YZz4D4/4pdVVvwLVgAENVuIa3a/w9wHqFg==","A00000005735","OK","2018-04-25T17:10Z","tvelazquez-rojas@battelleecology.org",4.400,"2018-04-25T17:16Z","2018-05-03T20:09Z",2.300,"tvelazquez-rojas@battelleecology.org",3,19200.0,100,119.8,0.523,"tvelazquez-rojas@battelleecology.org","Compound leaves",
"8aa6f9c7-8a74-4331-9e24-319fcce9740b","GUAN_043.basePlot.cfc","D04","GUAN","tower","xIqeKa1cF5xrbUxm1ISTmNAHfrSqdQHyc4ZEAXKyFt4=","A00000007267","2018-04-25T14:27Z","xIqeKa1cF5xrbUxm1ISTmNAHfrSqdQHyTwFuSMs7uW6NtjU/eU9l3A==","A00000005733","OK","2018-04-25T16:39Z","tvelazquez-rojas@battelleecology.org",8.000,"2018-04-25T16:52Z","2018-05-03T20:08Z",2.350,"tvelazquez-rojas@battelleecology.org",8,28952.2,100,81.2,0.294,"tvelazquez-rojas@battelleecology.org",,
"2edb4194-81aa-4337-9d23-5964461d0eb5","GUAN_004.basePlot.cfc","D04","GUAN","distributed","xIqeKa1cF5wwrIuSv422hnj6XHplVzshXD0Ib8lBPbg=","A00000007263","2018-04-26T11:30Z","xIqeKa1cF5wwrIuSv422hnj6XHplVzsh4u6M6mrI858=","A00000005771","OK","2018-04-26T19:03Z","lapontediaz@battelleecology.org",4.240,"2018-04-26T19:23Z","2018-05-04T12:50Z",1.030,"tvelazquez-rojas@battelleecology.org",4,22314.9,100,46.2,0.243,"lapontediaz@battelleecology.org",,
"c26f6be1-9dd4-4819-8575-76a4b4ce7ced","GUAN_004.basePlot.cfc","D04","GUAN","distributed","xIqeKa1cF5zts93CSVKm4U3tyCpyHWZrw2TsZG9cUDY=","A00000007265","2018-04-26T11:58Z","xIqeKa1cF5zts93CSVKm4U3tyCpyHWZrGetKzxHXdzs=","A00000005772","OK","2018-04-26T19:33Z","lapontediaz@battelleecology.org",5.560,"2018-04-26T19:39Z","2018-05-04T11:56Z",2.730,"tvelazquez-rojas@battelleecology.org",25,20201.4,100,135.1,0.491,"lapontediaz@battelleecology.org",,
"cfb1cf35-8263-4a66-846d-4f51cbfb77a9","GUAN_004.basePlot.cfc","D04","GUAN","distributed","xIqeKa1cF5xcshSqEyAlFcPI1d8lnvq+GjK3rffgfRc=","A00000007264","2018-04-26T12:56Z","xIqeKa1cF5xcshSqEyAlFcPI1d8lnvq+sQFmK8mKBQ8=","A00000005773","OK","2018-04-26T19:54Z","lapontediaz@battelleecology.org",2.030,"2018-04-26T20:00Z","2018-05-04T13:29Z",0.860,"tvelazquez-rojas@battelleecology.org",4,7911.2,100,108.7,0.424,"lapontediaz@battelleecology.org",,
"d196acb6-074f-4656-987a-7d17ce8f8c38","GUAN_001.basePlot.cfc","D04","GUAN","distributed","xIqeKa1cF5yMBPJoNJKIaUGw4L/FPEbO0A4PDvYAfc4=","A00000007249","2018-04-26T14:36Z","xIqeKa1cF5yMBPJoNJKIaUGw4L/FPEbOHW8RMD6cXJFc96qWsn2a7Q==","A00000005775","OK","2018-04-26T20:26Z","lapontediaz@battelleecology.org",9.340,"2018-04-26T20:39Z","2018-05-04T11:38Z",3.870,"tvelazquez-rojas@battelleecology.org",10,28684.0,100,134.9,0.414,"lapontediaz@battelleecology.org",,
"3e3af6d4-eaae-4167-99fe-08e93230e303","GUAN_001.basePlot.cfc","D04","GUAN","distributed","xIqeKa1cF5yM8COs61ByxNYWb0J8TMOyRbC9EIJng0k=","A00000007250","2018-04-26T14:55Z","xIqeKa1cF5yM8COs61ByxNYWb0J8TMOyWhe/ECcT0o0=","A00000005774","OK","2018-04-26T20:09Z","lapontediaz@battelleecology.org",5.600,"2018-04-26T20:14Z","2018-05-04T10:33Z",2.600,"lapontediaz@battelleecology.org",19,22665.3,100,114.7,0.464,"lapontediaz@battelleecology.org",,
"4a5e81c0-833b-4d6a-93b6-432f45c64386","GUAN_001.basePlot.cfc","D04","GUAN","distributed","xIqeKa1cF5wJTjPuLW4femBGd/9YfzRCvxEJCgkEmyU=","A00000007251","2018-04-26T15:30Z","xIqeKa1cF5wJTjPuLW4femBGd/9YfzRCG3QxC3PlQv4=","A00000005770","OK","2018-04-26T17:23Z","tvelazquez-rojas@battelleecology.org",4.710,"2018-04-26T17:26Z","2018-05-03T20:23Z",2.240,"tvelazquez-rojas@battelleecology.org",29,15128.3,100,148.1,0.476,"tvelazquez-rojas@battelleecology.org",,
"08805b11-23eb-4fd4-acc1-c43e43fc9ae4","GUAN_007.basePlot.cfc","D04","GUAN","distributed","xIqeKa1cF5yb+I75mt2ilJpUZuriRhi37u+QQdnREpA=","A00000005672","2018-04-27T11:05Z","xIqeKa1cF5yb+I75mt2ilJpUZuriRhi3B81waq7Zy8kfQEtczgbNKA==","A00000005911","OK","2018-04-27T16:40Z","tvelazquez-rojas@battelleecology.org",5.950,"2018-04-27T16:41Z","2018-05-07T17:08Z",2.050,"lapontediaz@battelleecology.org",12,20907.4,100,98.1,0.345,"lapontediaz@battelleecology.org",,
"842a747d-8396-43dc-baf4-17ea7d3fb408","GUAN_007.basePlot.cfc","D04","GUAN","distributed","xIqeKa1cF5wOaaZ/OOUvWCI8jnf7NEuNRxwk/ZU9M4U=","A00000007247","2018-04-27T11:35Z","xIqeKa1cF5wOaaZ/OOUvWCI8jnf7NEuNf02N+uyiwF0=","A00000005912","OK","2018-04-27T16:54Z","tvelazquez-rojas@battelleecology.org",6.250,"2018-04-27T16:54Z","2018-05-07T17:07Z",2.020,"lapontediaz@battelleecology.org",6,26496.3,100,76.2,0.323,"lapontediaz@battelleecology.org",,
"a91ca6ed-cfcb-41d2-b3de-3f4e9363088c","GUAN_007.basePlot.cfc","D04","GUAN","distributed","xIqeKa1cF5xYBHSYE3LGXLFnC5oSjTgXBaRIowYiH6k=","A00000005673","2018-04-27T11:59Z","xIqeKa1cF5xYBHSYE3LGXLFnC5oSjTgXblfHWWoejsM=","A00000005913","OK","2018-04-27T17:03Z","tvelazquez-rojas@battelleecology.org",4.680,"2018-04-27T17:05Z","2018-05-04T18:21Z",2.320,"tvelazquez-rojas@battelleecology.org",33,20807.2,100,111.5,0.496,"tvelazquez-rojas@battelleecology.org",,
"4e401b7e-3367-4e57-8023-4e20f9e5db14","GUAN_003.basePlot.cfc","D04","GUAN","distributed","xIqeKa1cF5wMpbmu91XFc/mrtqEJApmBlmQHM/GjOGU=","A00000007243","2018-04-27T13:14Z","xIqeKa1cF5wMpbmu91XFc/mrtqEJApmB1ZwC57VmMepWMXQ6jKOdRw==","A00000005909","OK","2018-04-27T15:47Z","tvelazquez-rojas@battelleecology.org",6.380,"2018-04-27T15:55Z","2018-05-04T16:26Z",1.960,"tvelazquez-rojas@battelleecology.org",12,24186.5,100,81.0,0.307,"tvelazquez-rojas@battelleecology.org",,
"103b6ccb-b57a-4715-aca1-1c344c935c8c","GUAN_003.basePlot.cfc","D04","GUAN","distributed","xIqeKa1cF5w1nHnXZJaXrn135RaJdyucJQgfIA9El9U=","A00000007241","2018-04-27T13:33Z","xIqeKa1cF5w1nHnXZJaXrn135RaJdyuceLNQUAcex2M=","A00000005910","OK","2018-04-27T16:27Z","tvelazquez-rojas@battelleecology.org",5.270,"2018-04-27T16:27Z","2018-05-04T17:22Z",1.800,"tvelazquez-rojas@battelleecology.org",15,21577.9,100,83.4,0.342,"tvelazquez-rojas@battelleecology.org",,
"2c3fc212-d41a-4e39-a5c5-bcc9720397ef","GUAN_003.basePlot.cfc","D04","GUAN","distributed","xIqeKa1cF5weKfpi9CqzYMUGsdfG7nKNVO1lR8omq1I=","A00000007242","2018-04-27T13:54Z","xIqeKa1cF5weKfpi9CqzYMUGsdfG7nKNTF5nrzEPNms=","A00000005776","OK","2018-04-27T16:15Z","tvelazquez-rojas@battelleecology.org",3.050,"2018-04-27T16:15Z","2018-05-04T17:14Z",1.250,"tvelazquez-rojas@battelleecology.org",9,13809.5,100,90.5,0.410,"tvelazquez-rojas@battelleecology.org",,
"739ed4f3-bacd-450d-81a0-8f2b55dfa892","GUAN_010.basePlot.cfc","D04","GUAN","distributed","xIqeKa1cF5yy3FEvmSzvteL3U2sAWACtgx/WU/6i1rs=","A00000005674","2018-04-27T14:35Z","xIqeKa1cF5yy3FEvmSzvteL3U2sAWACtjWaNmb0RvTinjdOMlnKUlQ==","A00000005915","OK","2018-04-27T17:56Z","tvelazquez-rojas@battelleecology.org",5.740,"2018-04-27T18:09Z","2018-05-07T16:46Z",2.460,"lapontediaz@battelleecology.org",10,16855.9,100,145.9,0.429,"amegill@battelleecology.org",,
"70156689-e362-41b4-b04f-23ce54192883","GUAN_010.basePlot.cfc","D04","GUAN","distributed","xIqeKa1cF5zcau0VmPRQXPuFKSKQ/7zSepDQ3YzWlhM=","A00000005675","2018-04-27T15:45Z","xIqeKa1cF5zcau0VmPRQXPuFKSKQ/7zSNy/xlLYmnGc=","A00000005916","OK","2018-04-27T18:32Z","tvelazquez-rojas@battelleecology.org",3.470,"2018-04-27T18:48Z","2018-05-07T17:03Z",1.950,"lapontediaz@battelleecology.org",9,11404.7,100,171.0,0.562,"amegill@battelleecology.org",,
"2decc7c5-3ddf-4994-b0a2-53712db1c836","GUAN_010.basePlot.cfc","D04","GUAN","distributed","xIqeKa1cF5wAo17OwNYBtNHgEEz1FU++22Q/7SyuYY8=","A00000007252","2018-04-27T16:25Z","xIqeKa1cF5wAo17OwNYBtNHgEEz1FU++xPqQWD/ZG98=","A00000005914","OK","2018-04-27T18:19Z","tvelazquez-rojas@battelleecology.org",5.790,"2018-04-27T18:26Z","2018-05-07T17:04Z",1.430,"lapontediaz@battelleecology.org",21,9040.5,100,158.2,0.247,"amegill@battelleecology.org",,
"60167591-66a9-4060-b113-8141e49e9095","GUAN_049.basePlot.cfc","D04","GUAN","tower","xIqeKa1cF5zMiEhz4bR3oz9ljkt4PGMO3mZRrAKh4M8=","A00000005676","2018-04-30T13:50Z","xIqeKa1cF5zMiEhz4bR3oz9ljkt4PGMOopZO7eCuMqc=","A00000005812","OK","2018-04-30T18:25Z","tvelazquez-rojas@battelleecology.org",4.210,"2018-04-30T18:32Z","2018-05-07T17:12Z",0.910,"lapontediaz@battelleecology.org",3,21534.7,100,42.3,0.216,"lapontediaz@battelleecology.org",,
"0d759efb-fe23-4367-9f46-fdb5d0d50071","GUAN_049.basePlot.cfc","D04","GUAN","tower","xIqeKa1cF5xOrWWSAns41AVTeBtlBodSNtAyxvjB+f4=","A00000005677","2018-04-30T14:19Z","xIqeKa1cF5xOrWWSAns41AVTeBtlBodSJ74HH9S2eTi12CFAhZy/AQ==","A00000005811","OK","2018-04-30T18:13Z","tvelazquez-rojas@battelleecology.org",7.670,"2018-04-30T18:19Z","2018-05-07T17:14Z",2.600,"lapontediaz@battelleecology.org",8,30586.1,100,85.0,0.339,"lapontediaz@battelleecology.org",,
"eac6258e-8bb3-47ea-8fcf-787c03f37da0","GUAN_049.basePlot.cfc","D04","GUAN","tower","xIqeKa1cF5zhhM9cvDjkYJeFKDT+A8JLw3BIuZQv+7Y=","A00000007236","2018-04-30T14:23Z","xIqeKa1cF5zhhM9cvDjkYJeFKDT+A8JLlmkovQ4D3r4=","A00000005810","OK","2018-04-30T18:04Z","tvelazquez-rojas@battelleecology.org",3.420,"2018-04-30T18:08Z","2018-05-07T17:06Z",1.690,"lapontediaz@battelleecology.org",25,14465.8,100,116.8,0.494,"lapontediaz@battelleecology.org",,
