uid,namedLocation,domainID,siteID,plotType,sampleID,sampleCode,collectDate,lmaSampleID,lmaSampleCode,lmaSampleCondition,scanDate,scannedBy,freshMass,ovenStartDate,ovenEndDate,dryMass,weighedBy,scannedLeafNumber,leafArea,percentGreen,leafMassPerArea,dryMassFraction,measuredBy,remarks,dataQF
"75267e46-e585-4b05-844f-d92a59f64a3c","HARV_004.basePlot.cfc","D01","HARV","distributed","AVQkM2txccfr8sOhlxEHYwQ7kBCYQdB7W5OTZwMQwvE=","A00000000758","2018-09-06T18:11Z","AVQkM2txccfr8sOhlxEHYwQ7kBCYQdB7z2dkEQdMsskX0f7cdbpd0g==",,"OK","2018-09-07T15:26Z","llukas@battelleecology.org",8.520,"2018-09-07T15:30Z","2018-09-10T19:44Z",3.900,"llukas@battelleecology.org",1,60541.4,98,64.4,0.458,"llukas@battelleecology.org",,
"78db68e9-abc3-4c5c-aad8-8a2093b018e5","HARV_004.basePlot.cfc","D01","HARV","distributed","AVQkM2txcccSmS/+trysX9MD/YSgk8+T4vjMfdPDA4I=","A00000000767","2018-09-07T14:22Z","AVQkM2txcccSmS/+trysX9MD/YSgk8+TfBWWmCMOXjY=",,"OK","2018-09-10T19:03Z","llukas@battelleecology.org",3.400,"2018-09-10T19:04Z","2018-09-17T15:23Z",1.802,"llukas@battelleecology.org",6,19020.5,99,94.7,0.530,"llukas@battelleecology.org",,
"0eec2322-e1bb-40ca-b12a-3dd927a55e6b","HARV_010.basePlot.cfc","D01","HARV","distributed","AVQkM2txcccPybg3jdEvENrtT75oYMHcXgqTe+G80ok=","A00000000790","2018-09-07T17:11Z","AVQkM2txcccPybg3jdEvENrtT75oYMHcfeu0WCpGuj4=",,"OK","2018-09-10T18:18Z","llukas@battelleecology.org",0.870,"2018-09-10T18:22Z","2018-09-17T15:25Z",0.370,"llukas@battelleecology.org",32,2189.8,100,169.0,0.425,"muffenbeck@battelleecology.org",,
"a5c3f070-4a81-4167-b3f8-c8b1877be7c5","HARV_010.basePlot.cfc","D01","HARV","distributed","AVQkM2txcccewditTwq1KuTCeBLO/0I69XwYsO5JkgA=","A00000000759","2018-09-07T17:18Z","AVQkM2txcccewditTwq1KuTCeBLO/0I62MHYyIuv/IE=",,"OK","2018-09-10T18:28Z","llukas@battelleecology.org",2.820,"2018-09-10T18:30Z","2018-09-17T15:27Z",1.484,"llukas@battelleecology.org",5,14945.1,99,99.3,0.526,"llukas@battelleecology.org",,
"2dfcaac7-d468-4bc6-9251-10b800db92be","HARV_010.basePlot.cfc","D01","HARV","distributed","AVQkM2txcccWZgV/vveh/oF23uonq/XmCwAmhLDCbJc=","A00000000766","2018-09-07T18:21Z","AVQkM2txcccWZgV/vveh/oF23uonq/Xm39Lwirt7uAI=",,"OK","2018-09-10T18:52Z","llukas@battelleecology.org",0.420,"2018-09-10T18:56Z","2018-09-17T15:26Z",0.170,"llukas@battelleecology.org",90,1379.2,100,123.3,0.405,"scook@battelleecology.org",,
"9f54f8fd-4e55-4593-903f-61213af5c44f","HARV_022.basePlot.cfc","D01","HARV","distributed","AVQkM2txccc6noxeRrSOsudACi5yacTWac7zJEpUOd0=","A00000000789","2018-09-10T15:13Z","AVQkM2txccc6noxeRrSOsudACi5yacTW6+ErVl7CsBc=",,"OK","2018-09-11T13:10Z","scook@battelleecology.org",0.670,"2018-09-11T13:29Z","2018-09-17T15:19Z",0.330,"llukas@battelleecology.org",40,1742.7,100,189.4,0.493,"scook@battelleecology.org",,
"584abd7b-045d-4495-bae6-3f7d640ce919","HARV_022.basePlot.cfc","D01","HARV","distributed","AVQkM2txccc6noxeRrSOspAHhVexlzM8mwyaXdOFLv0=","A00000000751","2018-09-10T16:11Z","AVQkM2txccc6noxeRrSOspAHhVexlzM8xZ203f6dYRM=",,"OK","2018-09-11T14:11Z","scook@battelleecology.org",0.640,"2018-09-11T14:26Z","2018-09-17T15:17Z",0.307,"llukas@battelleecology.org",40,1532.9,99,200.3,0.480,"scook@battelleecology.org",,
"c5bddfe9-0fa4-465d-946e-dba5de2f9d43","HARV_022.basePlot.cfc","D01","HARV","distributed","AVQkM2txccc6noxeRrSOstsf5AN8gGYTM9iUT5t+h/M=","A00000000749","2018-09-10T17:31Z","AVQkM2txccc6noxeRrSOstsf5AN8gGYTQXeT2ME0Av4=",,"OK","2018-09-11T14:08Z","scook@battelleecology.org",0.740,"2018-09-11T14:08Z","2018-09-17T15:18Z",0.357,"llukas@battelleecology.org",40,1917.6,100,186.2,0.482,"scook@battelleecology.org",,
"acc1d3c0-b3b0-416a-95b6-8f9901445c54","HARV_037.basePlot.cfc","D01","HARV","tower","AVQkM2txcceLRS2ArSfV2TKAS6PImhMJOsxtT1HohFU=","A00000000785","2018-09-10T19:01Z","AVQkM2txcceLRS2ArSfV2TKAS6PImhMJeG1ZakZOECU=",,"OK","2018-09-11T12:14Z","scook@battelleecology.org",0.300,"2018-09-11T12:45Z","2018-09-17T15:21Z",0.117,"llukas@battelleecology.org",90,981.6,100,119.2,0.390,"llukas@battelleecology.org",,
"75564c58-5d46-4a3f-a854-b3cb551f7392","HARV_021.basePlot.cfc","D01","HARV","distributed","AVQkM2txcceHQFirHzLlz4nW78zFSrJxK9BWZIIqEpY=","A00000000776","2018-09-11T13:40Z","AVQkM2txcceHQFirHzLlz4nW78zFSrJx0igXelHtX/Q=",,"OK","2018-09-12T13:31Z","jwebber@field-ops.org",2.910,"2018-09-12T13:35Z","2018-09-17T15:13Z",1.531,"llukas@battelleecology.org",9,18189.0,98,84.2,0.526,"jwebber@field-ops.org",,
"a164d6c7-4adb-4db6-aa6f-528d13057947","HARV_021.basePlot.cfc","D01","HARV","distributed","AVQkM2txccfbm8FmR6uYPhdBaTNLRjTHAMiMLvYo7JM=","A00000000791","2018-09-11T16:34Z","AVQkM2txccfbm8FmR6uYPhdBaTNLRjTHtlidGNb4LOA=",,"OK","2018-09-12T18:00Z","jwebber@field-ops.org",0.402,"2018-09-12T18:00Z","2018-09-17T15:15Z",0.182,"llukas@battelleecology.org",30,1173.3,100,155.1,0.453,"jwebber@field-ops.org",,
"959c55f0-b26c-48b3-b44c-fd799cd03798","HARV_021.basePlot.cfc","D01","HARV","distributed","AVQkM2txccfbm8FmR6uYPtcFoCQCwRlBPNXJVsHINiA=","A00000000787","2018-09-11T17:39Z","AVQkM2txccfbm8FmR6uYPtcFoCQCwRlBDnwHoEy2UvI=",,"OK","2018-09-12T18:00Z","jwebber@field-ops.org",0.454,"2018-09-12T18:00Z","2018-09-17T15:16Z",0.224,"llukas@battelleecology.org",30,1265.2,100,177.1,0.493,"jwebber@field-ops.org",,
"3a3be241-a3be-4a8d-bb34-dd8bbfef3737","HARV_001.basePlot.cfc","D01","HARV","distributed","AVQkM2txccdjiqyLpwJ6Hd2h51zCMAtO2NZL09Hgnug=","A00000000761","2018-09-12T13:32Z","AVQkM2txccdjiqyLpwJ6Hd2h51zCMAtO0k0XGVGjThM=",,"OK","2018-09-13T12:35Z","jwebber@field-ops.org",2.405,"2018-09-13T13:00Z","2018-09-20T13:44Z",1.006,"llukas@battelleecology.org",10,18961.3,98,53.1,0.418,"jwebber@field-ops.org",,
"4790cb52-6158-42a1-ba4b-d2e89fde5b45","HARV_001.basePlot.cfc","D01","HARV","distributed","AVQkM2txcccmWvD+VUNzF6MwCeNJeRQsv29qf/p3LSo=","A00000000748","2018-09-12T14:25Z","AVQkM2txcccmWvD+VUNzF6MwCeNJeRQs0rUtquuOV84=",,"OK","2018-09-13T12:50Z","jwebber@field-ops.org",3.089,"2018-09-13T13:00Z","2018-09-20T13:46Z",1.378,"llukas@battelleecology.org",4,19603.9,97,70.3,0.446,"jwebber@field-ops.org",,
"c0bef982-1e0d-419d-b9f4-8a637ead54e6","HARV_001.basePlot.cfc","D01","HARV","distributed","AVQkM2txccffTtmrmjG0vVZY8OLPbga3j9ACPpMZkdc=","A00000000779","2018-09-12T15:04Z","AVQkM2txccffTtmrmjG0vVZY8OLPbga3wt3emle2psg=",,"OK","2018-09-13T12:18Z","jwebber@field-ops.org",3.168,"2018-09-13T13:00Z","2018-09-20T13:47Z",1.435,"llukas@battelleecology.org",3,15740.4,99,91.2,0.453,"jwebber@field-ops.org",,
"7d1b5455-e2af-47cf-a9cc-0bcc98c0f260","HARV_005.basePlot.cfc","D01","HARV","distributed","AVQkM2txcccKiof8yXpZAHuQDF5jQZnUzJcb1+fDsIE=","A00000000777","2018-09-12T17:31Z","AVQkM2txcccKiof8yXpZAHuQDF5jQZnUJHVCi/F8QZA=",,"OK","2018-09-13T11:30Z","jwebber@field-ops.org",4.436,"2018-09-13T13:00Z","2018-09-20T13:38Z",2.110,"llukas@battelleecology.org",3,20347.3,99,103.7,0.476,"jwebber@field-ops.org",,
"e023ed43-2f41-430b-997f-3c9e98279047","HARV_005.basePlot.cfc","D01","HARV","distributed","AVQkM2txcceHcJqM/wRpOotLqLf5uwVmZL07MDmXjW4=","A00000000782","2018-09-12T18:02Z","AVQkM2txcceHcJqM/wRpOotLqLf5uwVmWyrGryrrvzk=",,"OK","2018-09-13T11:47Z","jwebber@field-ops.org",3.244,"2018-09-13T13:00Z","2018-09-20T13:42Z",1.533,"llukas@battelleecology.org",5,17347.1,99,88.4,0.473,"jwebber@field-ops.org",,
"f09b8a4b-203a-4069-864d-ee9e6e6a007f","HARV_005.basePlot.cfc","D01","HARV","distributed","AVQkM2txcccKiof8yXpZAIZh3QZPb/WruL57gVIC+GE=","A00000000741","2018-09-12T18:43Z","AVQkM2txcccKiof8yXpZAIZh3QZPb/WryH4Bh33GvXI=",,"OK","2018-09-13T12:04Z","jwebber@field-ops.org",3.452,"2018-09-13T13:00Z","2018-09-20T13:40Z",1.748,"llukas@battelleecology.org",3,16521.6,99,105.8,0.506,"jwebber@field-ops.org",,
"3e5b3cab-7d5b-43ce-b91e-044db9cff7dc","HARV_002.basePlot.cfc","D01","HARV","distributed","AVQkM2txccfiSjgtVV+ppr9FMbi3QSanDTsoqzSu/KE=","A00000000781","2018-09-13T13:17Z","AVQkM2txccfiSjgtVV+ppr9FMbi3QSankO3rlp3PVPc=",,"OK","2018-09-17T17:59Z","llukas@battelleecology.org",3.110,"2018-09-17T17:59Z","2018-09-24T18:59Z",1.306,"llukas@battelleecology.org",6,20826.0,99,62.7,0.420,"muffenbeck@battelleecology.org",,
"f243889d-6762-4e65-b1cd-080b30e44568","HARV_002.basePlot.cfc","D01","HARV","distributed","AVQkM2txccdwqwobATHHU2r8Mh0CVy+IIuJthUt1BUc=","A00000000784","2018-09-13T13:48Z","AVQkM2txccdwqwobATHHU2r8Mh0CVy+IQt/2M7XT9ok=",,"OK","2018-09-17T17:41Z","llukas@battelleecology.org",2.692,"2018-09-17T17:52Z","2018-09-24T19:14Z",1.233,"llukas@battelleecology.org",4,17349.0,98,71.1,0.458,"muffenbeck@battelleecology.org",,
"f6df5778-d2e4-4603-a7fb-d1654cae7650","HARV_002.basePlot.cfc","D01","HARV","distributed","AVQkM2txccfiSjgtVV+pptOYsYeSWQKy/Cef7KABvT4=","A00000000742","2018-09-13T15:14Z","AVQkM2txccfiSjgtVV+pptOYsYeSWQKy+Ohpo87qpnU=",,"OK","2018-09-17T18:05Z","llukas@battelleecology.org",2.523,"2018-09-17T18:06Z","2018-09-24T19:03Z",1.119,"llukas@battelleecology.org",8,19069.0,99,58.7,0.444,"muffenbeck@battelleecology.org",,
"6dd43091-0e50-45a4-b280-ad2e002a1cce","HARV_020.basePlot.cfc","D01","HARV","distributed","AVQkM2txccef2labSJF6XRr/e6EabGRtYmCyKOw2YUM=","A00000000778","2018-09-13T18:20Z","AVQkM2txccef2labSJF6XRr/e6EabGRtodGpvG264FMeOAIQv+9uFQ==",,"OK","2018-09-17T17:40Z","llukas@battelleecology.org",3.594,"2018-09-17T17:43Z","2018-09-24T18:50Z",1.761,"llukas@battelleecology.org",1,21437.0,95,82.1,0.490,"muffenbeck@battelleecology.org",,
"af9b125d-7be3-4015-b5a9-a3a2e802ec20","HARV_020.basePlot.cfc","D01","HARV","distributed","AVQkM2txcce10wz3R9YDPCy/qOkm4Yuh2kQz3M3JqDs=","A00000000775","2018-09-13T19:07Z","AVQkM2txcce10wz3R9YDPCy/qOkm4Yuhv11MU2Se/B4=",,"OK","2018-09-17T17:05Z","llukas@battelleecology.org",3.478,"2018-09-17T17:08Z","2018-09-24T18:54Z",1.726,"llukas@battelleecology.org",8,15877.0,99,108.7,0.496,"muffenbeck@battelleecology.org","This plant is actually an Acer rubrum.",
"40189c72-9f2a-47f9-9591-9770c5643b40","HARV_020.basePlot.cfc","D01","HARV","distributed","AVQkM2txccfQ9gL84DDu1LiWnMK9XSZTxwuHuVekxaA=","A00000000750","2018-09-13T19:57Z","AVQkM2txccfQ9gL84DDu1LiWnMK9XSZTP1CHbtZiI1ngmsJpbuuJdg==",,"OK","2018-09-17T17:27Z","llukas@battelleecology.org",1.766,"2018-09-17T17:28Z","2018-09-24T18:56Z",0.844,"llukas@battelleecology.org",4,14719.0,96,57.3,0.478,"muffenbeck@battelleecology.org","This tree is actually an Acer nigrum.",
"e754cf79-b601-479a-a2c3-7720b29485be","HARV_034.basePlot.cfc","D01","HARV","tower","AVQkM2txcceIitBakpoc8loyloTarjQ/wzkXvTRKclI=","A00000000783","2018-09-17T13:45Z","AVQkM2txcceIitBakpoc8loyloTarjQ/prcyKAGcps4=",,"OK","2018-09-18T12:22Z","muffenbeck@battelleecology.org",2.366,"2018-09-18T12:29Z","2018-09-24T18:44Z",1.139,"llukas@battelleecology.org",22,3508.0,98,324.7,0.481,"llukas@battelleecology.org",,
"5a664d0b-2d33-4ffd-8526-08f847e86b0d","HARV_034.basePlot.cfc","D01","HARV","tower","AVQkM2txcceIitBakpoc8h0+cR9qiKY2SVo741tpyNU=","A00000000760","2018-09-17T16:27Z","AVQkM2txcceIitBakpoc8h0+cR9qiKY2Zl3EpYiQ4ho=",,"OK","2018-09-18T12:56Z","muffenbeck@battelleecology.org",2.978,"2018-09-18T13:03Z","2018-09-24T18:39Z",1.382,"llukas@battelleecology.org",23,5315.0,100,260.0,0.464,"llukas@battelleecology.org",,
"4d0e821f-135c-4ee0-9842-95d64b9ecb24","HARV_034.basePlot.cfc","D01","HARV","tower","AVQkM2txcceIitBakpoc8nNFI38kpaWdWDI6HA3w2cQ=","A00000000754","2018-09-17T19:26Z","AVQkM2txcceIitBakpoc8nNFI38kpaWdFFs0sCQ8kd8=",,"OK","2018-09-18T13:52Z","muffenbeck@battelleecology.org",2.431,"2018-09-18T13:52Z","2018-09-24T18:47Z",1.101,"llukas@battelleecology.org",25,3798.0,100,289.9,0.453,"llukas@battelleecology.org",,
